label,filepath
spam,data/053/247
spam,data/035/285
spam,data/028/105
spam,data/079/222
spam,data/074/255
spam,data/098/121
spam,data/113/180
ham,data/109/006
spam,data/057/139
ham,data/023/297
spam,data/044/131
ham,data/058/281
spam,data/082/159
spam,data/093/071
ham,data/119/086
ham,data/034/110
ham,data/041/204
spam,data/002/164
spam,data/072/146
spam,data/064/280
spam,data/098/171
spam,data/015/065
ham,data/099/246
ham,data/104/098
spam,data/111/102
spam,data/059/163
ham,data/115/083
spam,data/022/063
ham,data/051/024
spam,data/089/053
ham,data/121/208
spam,data/120/249
ham,data/102/024
ham,data/055/051
spam,data/024/221
spam,data/025/082
spam,data/115/213
spam,data/118/283
spam,data/008/018
spam,data/059/158
spam,data/040/156
spam,data/089/234
ham,data/043/152
spam,data/047/034
spam,data/066/208
ham,data/114/236
ham,data/001/114
ham,data/122/030
spam,data/044/167
spam,data/035/118
spam,data/100/113
spam,data/058/028
ham,data/010/178
spam,data/027/046
spam,data/006/042
ham,data/002/196
spam,data/121/095
spam,data/124/158
spam,data/112/055
spam,data/124/290
spam,data/092/260
spam,data/098/072
spam,data/061/203
ham,data/122/158
ham,data/046/233
ham,data/027/181
ham,data/023/193
spam,data/009/187
ham,data/059/171
spam,data/015/077
spam,data/110/129
ham,data/072/210
ham,data/019/243
spam,data/011/126
spam,data/077/278
ham,data/079/202
spam,data/081/284
spam,data/084/293
spam,data/092/131
spam,data/024/117
ham,data/029/294
spam,data/039/258
spam,data/020/035
spam,data/004/100
ham,data/073/051
spam,data/007/227
spam,data/109/038
ham,data/074/157
spam,data/044/266
spam,data/028/297
ham,data/027/021
spam,data/006/198
spam,data/070/223
spam,data/080/270
spam,data/066/087
spam,data/105/144
ham,data/100/031
spam,data/000/296
spam,data/037/052
spam,data/095/242
ham,data/012/102
ham,data/025/002
spam,data/042/020
ham,data/091/110
ham,data/087/159
spam,data/080/252
spam,data/051/183
spam,data/024/218
ham,data/053/106
spam,data/044/064
spam,data/039/070
ham,data/059/004
spam,data/016/261
ham,data/073/272
ham,data/067/122
ham,data/071/188
ham,data/058/006
ham,data/044/178
spam,data/072/182
spam,data/066/109
ham,data/092/270
ham,data/094/159
ham,data/104/239
spam,data/111/298
spam,data/115/251
spam,data/035/160
ham,data/054/101
spam,data/101/080
ham,data/084/157
spam,data/070/262
ham,data/044/130
ham,data/117/025
spam,data/021/004
spam,data/071/115
ham,data/014/153
spam,data/006/144
spam,data/112/232
ham,data/116/022
spam,data/078/003
spam,data/101/148
spam,data/115/282
spam,data/100/186
spam,data/074/144
spam,data/024/225
spam,data/000/221
spam,data/061/101
spam,data/115/124
ham,data/054/119
spam,data/109/032
spam,data/062/195
spam,data/081/091
spam,data/106/120
spam,data/093/148
ham,data/077/137
spam,data/020/081
spam,data/104/256
ham,data/017/193
spam,data/007/236
spam,data/095/090
ham,data/021/238
ham,data/088/219
ham,data/010/037
spam,data/101/034
spam,data/111/184
spam,data/004/234
ham,data/058/206
ham,data/102/217
spam,data/033/230
spam,data/045/242
spam,data/018/040
ham,data/048/168
ham,data/000/129
ham,data/098/084
spam,data/029/073
spam,data/079/220
spam,data/020/061
spam,data/110/098
spam,data/057/201
spam,data/009/201
ham,data/052/266
spam,data/050/244
spam,data/015/093
ham,data/068/256
ham,data/023/159
ham,data/003/141
ham,data/044/020
spam,data/081/243
spam,data/085/159
ham,data/098/182
ham,data/099/138
spam,data/039/229
ham,data/099/129
ham,data/064/186
ham,data/114/158
spam,data/116/047
spam,data/030/245
spam,data/020/073
spam,data/073/175
spam,data/077/097
spam,data/122/175
spam,data/098/192
spam,data/079/210
ham,data/034/215
ham,data/042/049
ham,data/039/125
spam,data/014/195
spam,data/109/146
ham,data/078/043
spam,data/054/212
spam,data/087/241
ham,data/080/041
ham,data/050/255
spam,data/108/110
ham,data/049/170
spam,data/027/081
spam,data/071/295
ham,data/036/261
spam,data/077/107
spam,data/101/199
spam,data/114/052
spam,data/039/223
spam,data/090/202
spam,data/107/067
ham,data/101/182
spam,data/048/225
spam,data/039/076
spam,data/020/125
spam,data/100/181
spam,data/108/176
ham,data/027/083
ham,data/073/021
ham,data/036/152
spam,data/088/207
ham,data/019/293
spam,data/120/002
spam,data/038/173
spam,data/004/089
ham,data/052/218
spam,data/013/046
spam,data/119/130
ham,data/112/024
ham,data/081/006
spam,data/077/256
ham,data/051/000
spam,data/014/071
spam,data/078/224
spam,data/012/084
ham,data/123/054
spam,data/089/093
ham,data/019/274
spam,data/003/043
ham,data/036/123
spam,data/110/048
ham,data/010/058
ham,data/025/051
spam,data/055/167
spam,data/039/099
spam,data/056/209
spam,data/101/298
ham,data/085/126
spam,data/018/151
spam,data/114/071
spam,data/090/299
ham,data/102/233
spam,data/055/108
ham,data/061/137
spam,data/058/093
spam,data/055/136
ham,data/109/079
spam,data/035/280
ham,data/059/093
spam,data/038/252
spam,data/080/264
spam,data/077/162
spam,data/039/167
ham,data/013/033
ham,data/034/277
spam,data/077/198
spam,data/048/251
spam,data/106/203
spam,data/040/122
spam,data/005/107
spam,data/090/138
spam,data/099/299
spam,data/074/163
spam,data/055/070
spam,data/040/041
spam,data/029/045
ham,data/084/064
spam,data/082/265
spam,data/028/008
ham,data/046/128
spam,data/049/258
spam,data/074/136
spam,data/005/161
ham,data/008/078
spam,data/116/280
spam,data/014/167
ham,data/017/152
ham,data/112/010
spam,data/079/290
spam,data/102/296
spam,data/072/079
ham,data/040/105
ham,data/045/078
ham,data/007/151
ham,data/107/106
spam,data/079/077
spam,data/112/263
spam,data/011/246
ham,data/089/004
ham,data/121/154
spam,data/051/128
spam,data/074/141
spam,data/006/124
spam,data/072/077
ham,data/023/208
spam,data/120/288
spam,data/082/278
spam,data/104/124
spam,data/065/263
spam,data/072/242
spam,data/010/109
spam,data/024/232
spam,data/059/240
spam,data/020/175
ham,data/114/258
spam,data/035/104
spam,data/111/254
ham,data/000/139
spam,data/018/232
spam,data/022/229
spam,data/117/151
ham,data/119/002
spam,data/039/051
spam,data/010/089
spam,data/042/019
ham,data/107/012
ham,data/068/098
ham,data/069/229
spam,data/109/278
ham,data/021/114
spam,data/023/169
ham,data/024/024
ham,data/073/248
spam,data/083/276
ham,data/016/123
spam,data/013/273
ham,data/122/238
ham,data/041/202
spam,data/042/159
ham,data/099/133
spam,data/106/217
spam,data/095/226
ham,data/072/205
spam,data/115/234
ham,data/059/234
spam,data/021/150
ham,data/043/275
ham,data/116/009
ham,data/031/044
ham,data/125/142
spam,data/008/106
ham,data/021/155
spam,data/056/164
ham,data/065/070
spam,data/020/277
spam,data/002/064
spam,data/064/014
ham,data/025/044
spam,data/094/031
spam,data/064/260
spam,data/118/173
spam,data/045/282
ham,data/076/170
spam,data/030/128
spam,data/022/049
ham,data/077/187
spam,data/090/245
spam,data/119/124
spam,data/000/229
spam,data/026/176
spam,data/091/262
spam,data/048/298
spam,data/063/105
spam,data/073/297
spam,data/098/099
spam,data/049/284
ham,data/117/217
ham,data/008/257
spam,data/051/189
spam,data/107/149
spam,data/110/016
spam,data/003/195
spam,data/015/020
spam,data/120/169
spam,data/029/167
ham,data/040/154
spam,data/084/231
spam,data/083/278
spam,data/121/082
spam,data/092/169
ham,data/049/296
spam,data/065/017
spam,data/109/112
ham,data/028/298
spam,data/057/059
spam,data/031/236
ham,data/008/207
ham,data/109/266
spam,data/002/069
spam,data/088/110
spam,data/049/276
spam,data/102/081
spam,data/059/176
spam,data/124/047
spam,data/078/119
ham,data/052/094
spam,data/037/135
ham,data/044/119
spam,data/095/240
spam,data/110/210
spam,data/004/268
ham,data/059/137
spam,data/102/201
ham,data/106/096
spam,data/001/075
spam,data/037/103
spam,data/003/263
spam,data/088/014
ham,data/055/194
spam,data/012/074
spam,data/077/104
ham,data/091/232
ham,data/073/049
spam,data/070/011
ham,data/021/218
spam,data/090/282
spam,data/057/129
spam,data/105/018
ham,data/024/008
ham,data/045/068
ham,data/100/064
spam,data/091/094
ham,data/049/260
ham,data/039/018
ham,data/018/243
spam,data/003/041
spam,data/110/033
spam,data/052/113
ham,data/050/134
spam,data/010/228
ham,data/053/185
ham,data/078/281
spam,data/078/231
spam,data/082/094
spam,data/121/000
spam,data/022/247
spam,data/005/032
spam,data/097/028
ham,data/120/282
ham,data/119/272
spam,data/115/089
spam,data/079/273
ham,data/114/016
spam,data/104/082
spam,data/020/110
ham,data/074/150
spam,data/105/097
spam,data/093/155
spam,data/105/125
spam,data/103/082
ham,data/048/267
spam,data/059/135
spam,data/023/291
spam,data/039/046
ham,data/108/237
spam,data/007/049
spam,data/055/150
spam,data/049/194
ham,data/008/045
spam,data/038/001
spam,data/125/260
spam,data/115/275
ham,data/116/081
spam,data/108/084
ham,data/092/035
spam,data/058/165
ham,data/006/290
spam,data/048/247
spam,data/040/038
spam,data/085/166
spam,data/040/054
spam,data/081/189
spam,data/103/263
spam,data/000/167
ham,data/062/294
ham,data/080/154
spam,data/117/197
spam,data/032/270
spam,data/094/091
spam,data/087/274
ham,data/088/158
spam,data/003/181
ham,data/005/297
ham,data/084/006
spam,data/118/091
spam,data/046/294
ham,data/083/007
spam,data/081/075
spam,data/102/061
ham,data/054/239
ham,data/106/031
spam,data/015/067
ham,data/114/248
ham,data/084/236
spam,data/066/032
ham,data/004/252
ham,data/093/009
ham,data/003/069
ham,data/123/030
spam,data/123/280
spam,data/118/087
spam,data/083/207
spam,data/045/240
spam,data/112/141
spam,data/073/245
spam,data/051/268
spam,data/016/025
spam,data/059/118
spam,data/061/023
spam,data/088/261
ham,data/071/263
ham,data/113/063
ham,data/065/054
ham,data/008/262
spam,data/026/011
spam,data/088/249
ham,data/053/157
spam,data/110/032
ham,data/007/162
ham,data/105/075
spam,data/114/076
spam,data/106/270
spam,data/091/039
ham,data/083/220
ham,data/087/097
spam,data/018/034
spam,data/118/262
spam,data/099/054
ham,data/043/267
spam,data/105/148
ham,data/026/057
spam,data/088/161
ham,data/027/231
ham,data/008/132
spam,data/102/100
ham,data/084/101
spam,data/081/212
ham,data/003/200
ham,data/011/238
spam,data/046/258
spam,data/086/189
ham,data/038/058
ham,data/109/287
ham,data/089/197
spam,data/096/004
spam,data/052/190
ham,data/114/246
spam,data/018/165
ham,data/064/076
spam,data/125/251
ham,data/002/224
spam,data/115/126
spam,data/103/194
spam,data/121/197
spam,data/030/109
ham,data/020/254
spam,data/005/043
spam,data/079/080
spam,data/077/272
ham,data/009/043
spam,data/120/180
ham,data/122/237
spam,data/077/012
ham,data/069/022
spam,data/061/263
spam,data/017/027
spam,data/032/042
spam,data/039/265
spam,data/102/241
spam,data/030/021
spam,data/121/049
spam,data/049/241
spam,data/088/056
spam,data/111/211
spam,data/011/164
ham,data/023/252
ham,data/027/143
ham,data/075/128
spam,data/042/061
ham,data/101/117
spam,data/107/283
ham,data/005/047
spam,data/112/132
spam,data/054/256
ham,data/049/050
ham,data/000/070
spam,data/095/094
ham,data/026/209
ham,data/031/085
spam,data/102/059
spam,data/006/239
ham,data/067/281
spam,data/028/192
ham,data/111/156
spam,data/089/017
spam,data/009/100
spam,data/036/017
spam,data/039/187
spam,data/058/186
spam,data/043/129
spam,data/097/121
ham,data/005/121
spam,data/119/127
spam,data/125/162
spam,data/088/164
spam,data/122/147
spam,data/009/264
ham,data/052/247
spam,data/093/277
spam,data/080/126
ham,data/038/293
spam,data/070/094
spam,data/008/255
spam,data/080/104
ham,data/084/168
spam,data/119/172
spam,data/004/288
spam,data/098/218
ham,data/090/084
spam,data/086/077
ham,data/083/230
spam,data/032/162
ham,data/085/214
spam,data/078/133
spam,data/089/084
spam,data/082/261
spam,data/123/273
spam,data/004/073
ham,data/106/030
ham,data/099/088
spam,data/073/075
ham,data/087/242
ham,data/087/066
spam,data/097/085
ham,data/037/274
ham,data/000/138
spam,data/110/100
spam,data/009/235
spam,data/048/055
spam,data/086/252
spam,data/036/194
spam,data/022/266
ham,data/101/258
ham,data/046/014
spam,data/118/277
spam,data/048/146
spam,data/074/071
ham,data/009/044
spam,data/017/006
spam,data/073/244
spam,data/101/068
spam,data/089/043
ham,data/040/074
spam,data/067/027
ham,data/009/101
spam,data/060/122
spam,data/010/048
ham,data/047/001
ham,data/030/266
ham,data/046/244
ham,data/114/014
spam,data/117/176
spam,data/029/197
spam,data/083/139
spam,data/077/146
ham,data/115/065
spam,data/047/259
ham,data/068/176
ham,data/120/212
spam,data/067/220
spam,data/082/078
spam,data/096/081
ham,data/015/113
ham,data/000/106
ham,data/033/196
ham,data/007/129
spam,data/057/288
spam,data/012/003
spam,data/096/051
ham,data/106/055
spam,data/020/291
ham,data/097/222
spam,data/006/111
spam,data/072/104
spam,data/104/189
spam,data/067/016
ham,data/076/062
spam,data/013/249
spam,data/027/262
spam,data/106/166
spam,data/030/105
spam,data/029/163
spam,data/091/261
spam,data/123/252
spam,data/120/258
spam,data/119/059
spam,data/019/135
ham,data/002/160
spam,data/085/095
spam,data/103/287
spam,data/023/010
ham,data/103/239
spam,data/076/233
ham,data/031/060
ham,data/001/223
spam,data/043/001
spam,data/040/078
spam,data/057/002
spam,data/104/136
ham,data/005/060
ham,data/046/224
spam,data/125/033
spam,data/117/221
ham,data/086/210
ham,data/122/033
ham,data/011/285
ham,data/113/249
spam,data/042/164
spam,data/038/109
ham,data/031/082
ham,data/060/082
ham,data/050/227
spam,data/077/247
spam,data/003/101
ham,data/092/275
spam,data/105/133
spam,data/106/104
spam,data/065/172
spam,data/123/214
spam,data/117/152
spam,data/015/183
ham,data/081/197
spam,data/104/066
spam,data/093/069
ham,data/084/289
ham,data/066/065
spam,data/106/113
spam,data/078/027
ham,data/108/270
spam,data/121/058
ham,data/000/181
ham,data/084/158
spam,data/100/037
spam,data/034/169
spam,data/089/209
spam,data/011/271
ham,data/119/231
ham,data/088/192
ham,data/018/075
spam,data/099/254
ham,data/065/118
spam,data/099/040
ham,data/067/191
spam,data/069/041
spam,data/061/242
ham,data/063/000
ham,data/021/132
ham,data/085/216
spam,data/100/218
spam,data/056/031
ham,data/116/129
spam,data/020/143
spam,data/123/266
spam,data/097/173
spam,data/082/291
spam,data/015/234
ham,data/063/163
spam,data/107/008
ham,data/077/168
spam,data/056/035
spam,data/125/218
spam,data/124/234
spam,data/118/234
ham,data/006/253
ham,data/106/293
ham,data/037/276
ham,data/074/174
ham,data/079/183
spam,data/026/047
ham,data/108/016
spam,data/115/219
spam,data/103/235
ham,data/102/079
spam,data/014/105
spam,data/115/277
ham,data/023/296
spam,data/039/049
spam,data/125/286
ham,data/053/230
spam,data/004/007
spam,data/059/005
spam,data/075/083
spam,data/067/274
ham,data/056/030
ham,data/088/094
spam,data/021/217
ham,data/072/154
ham,data/063/202
spam,data/106/150
spam,data/075/174
ham,data/050/252
spam,data/026/177
spam,data/022/077
spam,data/003/071
spam,data/105/160
ham,data/105/113
ham,data/110/014
spam,data/098/104
spam,data/057/121
ham,data/008/000
spam,data/059/167
spam,data/101/036
spam,data/037/139
ham,data/121/062
spam,data/121/015
spam,data/102/252
spam,data/041/151
spam,data/018/270
spam,data/119/085
spam,data/125/263
spam,data/095/131
spam,data/115/014
ham,data/033/202
spam,data/033/182
ham,data/048/026
spam,data/107/265
ham,data/035/214
spam,data/012/027
ham,data/056/292
spam,data/033/150
ham,data/034/070
spam,data/096/135
ham,data/029/192
spam,data/120/013
spam,data/091/207
spam,data/015/156
spam,data/079/292
ham,data/084/238
spam,data/033/120
spam,data/027/198
ham,data/002/147
spam,data/023/119
ham,data/065/218
spam,data/080/013
spam,data/105/225
ham,data/006/265
spam,data/019/005
spam,data/079/004
ham,data/000/049
spam,data/123/105
ham,data/086/156
spam,data/056/128
spam,data/011/030
spam,data/000/199
spam,data/039/118
spam,data/091/191
spam,data/079/264
ham,data/011/242
spam,data/033/291
spam,data/037/000
spam,data/015/216
spam,data/065/262
spam,data/121/050
spam,data/094/147
spam,data/120/244
spam,data/107/136
spam,data/094/110
spam,data/036/118
spam,data/074/294
spam,data/096/113
ham,data/035/049
spam,data/075/086
spam,data/106/100
spam,data/114/204
spam,data/063/006
spam,data/038/204
ham,data/069/029
ham,data/002/211
ham,data/120/120
ham,data/076/278
ham,data/123/063
ham,data/007/015
ham,data/064/203
ham,data/010/133
spam,data/079/125
spam,data/024/057
ham,data/041/233
spam,data/005/136
ham,data/097/111
spam,data/045/176
ham,data/050/017
spam,data/103/227
spam,data/023/277
spam,data/001/224
spam,data/090/219
spam,data/033/219
spam,data/048/191
spam,data/034/182
spam,data/024/011
spam,data/121/093
ham,data/032/037
ham,data/049/051
ham,data/037/145
spam,data/098/134
ham,data/043/173
ham,data/053/004
ham,data/047/293
ham,data/009/299
spam,data/039/087
spam,data/105/253
spam,data/011/215
ham,data/110/207
ham,data/006/018
ham,data/017/134
spam,data/113/243
spam,data/093/125
ham,data/038/062
ham,data/109/281
spam,data/041/144
spam,data/084/171
spam,data/095/114
spam,data/110/029
ham,data/101/000
spam,data/095/208
spam,data/105/147
spam,data/082/168
spam,data/097/090
ham,data/105/197
spam,data/050/024
spam,data/042/260
spam,data/017/040
spam,data/083/111
ham,data/107/071
ham,data/119/277
spam,data/007/115
spam,data/112/080
ham,data/103/173
spam,data/055/235
ham,data/000/010
spam,data/049/103
spam,data/060/157
ham,data/098/167
spam,data/056/007
spam,data/114/223
spam,data/091/179
spam,data/017/063
ham,data/012/230
ham,data/051/039
ham,data/075/050
ham,data/059/157
spam,data/022/053
spam,data/098/206
ham,data/034/184
ham,data/009/055
ham,data/104/028
ham,data/038/112
ham,data/037/151
ham,data/002/284
ham,data/021/074
spam,data/070/232
ham,data/054/039
spam,data/050/114
ham,data/110/111
spam,data/043/296
spam,data/057/265
ham,data/007/231
spam,data/001/012
spam,data/075/227
ham,data/032/247
ham,data/005/052
spam,data/021/055
spam,data/088/175
spam,data/042/161
spam,data/058/271
spam,data/063/138
spam,data/065/257
